,shortcode,post_type,username,like,comment,object_1,object_2,object_3,object_4,object_5,object_6,id,category_name,follower,following,ar_effect,type_business,type_professional,verified,reel_count,reel_avg_view,reel_avg_comment,reel_avg_like,reel_avg_duration,reel_frequency,media_count,media_avg_comment,media_avg_like,media_frequency
1039,Crc5MhMKzLR,GraphImage,routineofnepalbanda,10546,73,3 people,people st,ing and plant,No Object,No Object,No Object,3910607774,News & media website,1282243,2,False,True,True,False,33,213212.4167,166.25,25296.66667,91.558,5.282994708,43782,60.75,16897.25,0.022024635
1040,Crc09lxKpXm,GraphImage,routineofnepalbanda,15381,25,jacar,a and tower,No Object,No Object,No Object,No Object,3910607774,News & media website,1282243,2,False,True,True,False,33,213212.4167,166.25,25296.66667,91.558,5.282994708,43782,60.75,16897.25,0.022024635
1041,CrcwGXCq0DY,GraphImage,routineofnepalbanda,12971,8,4 people,lantern,temple,No Object,No Object,No Object,3910607774,News & media website,1282243,2,False,True,True,False,33,213212.4167,166.25,25296.66667,91.558,5.282994708,43782,60.75,16897.25,0.022024635
1042,Crct6LIqnBB,GraphImage,routineofnepalbanda,8952,30,3 people,flag,No Object,No Object,No Object,No Object,3910607774,News & media website,1282243,2,False,True,True,False,33,213212.4167,166.25,25296.66667,91.558,5.282994708,43782,60.75,16897.25,0.022024635
1043,CrchQreq04D,GraphImage,routineofnepalbanda,18960,96,2 people,beard,people smiling,outdoors,No Object,No Object,3910607774,News & media website,1282243,2,False,True,True,False,33,213212.4167,166.25,25296.66667,91.558,5.282994708,43782,60.75,16897.25,0.022024635
1044,CrcfP-BK0fS,GraphImage,routineofnepalbanda,16298,52,1 person,beard,turban,dinner jacket,No Object,No Object,3910607774,News & media website,1282243,2,False,True,True,False,33,213212.4167,166.25,25296.66667,91.558,5.282994708,43782,60.75,16897.25,0.022024635
1045,Crcckr7Ksxq,GraphImage,routineofnepalbanda,31089,72,1 person,text,No Object,No Object,No Object,No Object,3910607774,News & media website,1282243,2,False,True,True,False,33,213212.4167,166.25,25296.66667,91.558,5.282994708,43782,60.75,16897.25,0.022024635
1046,CrcYwdtqPg_,GraphImage,routineofnepalbanda,8877,42,1 person,playing cricket,poster,No Object,No Object,No Object,3910607774,News & media website,1282243,2,False,True,True,False,33,213212.4167,166.25,25296.66667,91.558,5.282994708,43782,60.75,16897.25,0.022024635
1047,CfBI-qolzz8,GraphSidecar,alroeya,134,11,No Object,No Object,No Object,No Object,No Object,No Object,328994994,Unknown,109536,1,False,True,True,True,12417,6618.666667,0.416666667,11.0,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
1048,CnYhA_CPTZ_,GraphImage,alroeya,14,0,No Object,No Object,No Object,No Object,No Object,No Object,328994994,Unknown,109536,1,False,True,True,True,12417,6618.666667,0.416666667,11.0,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
1049,CnYaMGRpQ7o,GraphImage,alroeya,5,0,No Object,No Object,No Object,No Object,No Object,No Object,328994994,Unknown,109536,1,False,True,True,True,12417,6618.666667,0.416666667,11.0,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
1050,CnYMgNSL4uf,GraphImage,alroeya,8,0,No Object,No Object,No Object,No Object,No Object,No Object,328994994,Unknown,109536,1,False,True,True,True,12417,6618.666667,0.416666667,11.0,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
1051,CnX-r5sroT5,GraphImage,alroeya,75,3,No Object,No Object,No Object,No Object,No Object,No Object,328994994,Unknown,109536,1,False,True,True,True,12417,6618.666667,0.416666667,11.0,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
1052,CnXxCBPoqfW,GraphImage,alroeya,17,1,No Object,No Object,No Object,No Object,No Object,No Object,328994994,Unknown,109536,1,False,True,True,True,12417,6618.666667,0.416666667,11.0,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
1053,CnXjO4sLqDm,GraphImage,alroeya,8,0,No Object,No Object,No Object,No Object,No Object,No Object,328994994,Unknown,109536,1,False,True,True,True,12417,6618.666667,0.416666667,11.0,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
1054,CnXf2ZvIPe8,GraphImage,alroeya,9,0,No Object,No Object,No Object,No Object,No Object,No Object,328994994,Unknown,109536,1,False,True,True,True,12417,6618.666667,0.416666667,11.0,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
1055,CnXcXLIILC7,GraphImage,alroeya,4,0,No Object,No Object,No Object,No Object,No Object,No Object,328994994,Unknown,109536,1,False,True,True,True,12417,6618.666667,0.416666667,11.0,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
1056,CnXZAVxrC0u,GraphImage,alroeya,6,0,No Object,No Object,No Object,No Object,No Object,No Object,328994994,Unknown,109536,1,False,True,True,True,12417,6618.666667,0.416666667,11.0,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
1057,CnXSIlnLm6i,GraphImage,alroeya,6,1,No Object,No Object,No Object,No Object,No Object,No Object,328994994,Unknown,109536,1,False,True,True,True,12417,6618.666667,0.416666667,11.0,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
1058,CnXLMvarKmT,GraphImage,alroeya,8,4,No Object,No Object,No Object,No Object,No Object,No Object,328994994,Unknown,109536,1,False,True,True,True,12417,6618.666667,0.416666667,11.0,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
1059,CpIbF1VuPSt,GraphImage,icc,317790,1168,9 people,people playing tennis,poster,No Object,No Object,No Object,376525195,Sports league,26696142,231,True,True,True,True,4897,844721.0833,510.9166667,208634.3333,72.58533333,8.929018353,37322,1518.583333,240387.25,-5.158871942
1060,CoAHaLzPpkX,GraphImage,icc,560704,2777,cricket,poster,No Object,No Object,No Object,No Object,376525195,Sports league,26696142,231,True,True,True,True,4897,844721.0833,510.9166667,208634.3333,72.58533333,8.929018353,37322,1518.583333,240387.25,-5.158871942
1061,Ck5lW6ADMry,GraphImage,icc,1039612,11344,No Object,No Object,No Object,No Object,No Object,No Object,376525195,Sports league,26696142,231,True,True,True,True,4897,844721.0833,510.9166667,208634.3333,72.58533333,8.929018353,37322,1518.583333,240387.25,-5.158871942
1062,Crc8arJs_r1,GraphImage,icc,30393,136,1 person,playing cricket,text,No Object,No Object,No Object,376525195,Sports league,26696142,231,True,True,True,True,4897,844721.0833,510.9166667,208634.3333,72.58533333,8.929018353,37322,1518.583333,240387.25,-5.158871942
1063,Crcr4HRsk13,GraphImage,icc,57638,158,1 person,playing cricket,No Object,No Object,No Object,No Object,376525195,Sports league,26696142,231,True,True,True,True,4897,844721.0833,510.9166667,208634.3333,72.58533333,8.929018353,37322,1518.583333,240387.25,-5.158871942
1064,CrcC_Z9sTmQ,GraphImage,icc,78666,879,2 people,text,No Object,No Object,No Object,No Object,376525195,Sports league,26696142,231,True,True,True,True,4897,844721.0833,510.9166667,208634.3333,72.58533333,8.929018353,37322,1518.583333,240387.25,-5.158871942
1065,CrcWjbWsb7A,GraphImage,laiguanatv,132,3,poster,card,magazine,newspaper,No Object,No Object,1075274314,Media,252058,176,False,False,True,False,5749,1179.166667,3.25,68.75,4090.731917,8.085632522,39866,35.08333333,202.1666667,0.042312912
1066,CrcUYEKscH5,GraphImage,laiguanatv,134,17,No Object,No Object,No Object,No Object,No Object,No Object,1075274314,Media,252058,176,False,False,True,False,5749,1179.166667,3.25,68.75,4090.731917,8.085632522,39866,35.08333333,202.1666667,0.042312912
1067,CrcO3uQMhBh,GraphImage,laiguanatv,223,4,poster,water filter,body,No Object,No Object,No Object,1075274314,Media,252058,176,False,False,True,False,5749,1179.166667,3.25,68.75,4090.731917,8.085632522,39866,35.08333333,202.1666667,0.042312912
1068,CrcJKWgMpsZ,GraphImage,laiguanatv,203,19,magazine,pen,crossword puzzle,poster,calendar,No Object,1075274314,Media,252058,176,False,False,True,False,5749,1179.166667,3.25,68.75,4090.731917,8.085632522,39866,35.08333333,202.1666667,0.042312912
1069,CrcI8uTsOli,GraphImage,laiguanatv,194,22,poster,text,No Object,No Object,No Object,No Object,1075274314,Media,252058,176,False,False,True,False,5749,1179.166667,3.25,68.75,4090.731917,8.085632522,39866,35.08333333,202.1666667,0.042312912
1070,CrcAB3ysDYb,GraphImage,laiguanatv,158,4,poster,neckwear,newspaper,No Object,No Object,No Object,1075274314,Media,252058,176,False,False,True,False,5749,1179.166667,3.25,68.75,4090.731917,8.085632522,39866,35.08333333,202.1666667,0.042312912
1071,CrbpLpWJo_v,GraphImage,laiguanatv,228,4,money,card,poster,text,No Object,No Object,1075274314,Media,252058,176,False,False,True,False,5749,1179.166667,3.25,68.75,4090.731917,8.085632522,39866,35.08333333,202.1666667,0.042312912
1072,CrbLIYqrymx,GraphImage,laiguanatv,535,269,carton,bathmat,placemat,paper towel,napkin,text,1075274314,Media,252058,176,False,False,True,False,5749,1179.166667,3.25,68.75,4090.731917,8.085632522,39866,35.08333333,202.1666667,0.042312912
1073,CrbJ2f6LRcv,GraphSidecar,laiguanatv,98,1,crumpet,pancake,pancakes,No Object,No Object,No Object,1075274314,Media,252058,176,False,False,True,False,5749,1179.166667,3.25,68.75,4090.731917,8.085632522,39866,35.08333333,202.1666667,0.042312912
1074,CrdEFvoPAn0,GraphImage,detikcom,1573,105,3 people,text,No Object,No Object,No Object,No Object,1527886079,Unknown,4164530,25,True,True,True,True,8910,35216.33333,38.33333333,917.9166667,135.0716667,0.457907242,40838,485.0833333,6891.0,0.026563575
1075,Crc9U5dvxss,GraphImage,detikcom,5298,399,3 people,text,No Object,No Object,No Object,No Object,1527886079,Unknown,4164530,25,True,True,True,True,8910,35216.33333,38.33333333,917.9166667,135.0716667,0.457907242,40838,485.0833333,6891.0,0.026563575
1076,Crc4HUhviHt,GraphImage,detikcom,16082,2019,3 people,scooter,text,No Object,No Object,No Object,1527886079,Unknown,4164530,25,True,True,True,True,8910,35216.33333,38.33333333,917.9166667,135.0716667,0.457907242,40838,485.0833333,6891.0,0.026563575
1077,Crc2dktvPfP,GraphImage,detikcom,9739,1238,3 people,text,No Object,No Object,No Object,No Object,1527886079,Unknown,4164530,25,True,True,True,True,8910,35216.33333,38.33333333,917.9166667,135.0716667,0.457907242,40838,485.0833333,6891.0,0.026563575
1078,CrcovA7PLbs,GraphSidecar,detikcom,4912,109,slow loris,thermometer,text,No Object,No Object,No Object,1527886079,Unknown,4164530,25,True,True,True,True,8910,35216.33333,38.33333333,917.9166667,135.0716667,0.457907242,40838,485.0833333,6891.0,0.026563575
1079,Crch3E4Pwzm,GraphImage,detikcom,4417,41,1 person,text,No Object,No Object,No Object,No Object,1527886079,Unknown,4164530,25,True,True,True,True,8910,35216.33333,38.33333333,917.9166667,135.0716667,0.457907242,40838,485.0833333,6891.0,0.026563575
1080,CrcaGdivU9M,GraphImage,detikcom,19218,539,1 person,text,No Object,No Object,No Object,No Object,1527886079,Unknown,4164530,25,True,True,True,True,8910,35216.33333,38.33333333,917.9166667,135.0716667,0.457907242,40838,485.0833333,6891.0,0.026563575
1081,CrcUIhXvlz4,GraphSidecar,detikcom,4081,35,1 person,text,No Object,No Object,No Object,No Object,1527886079,Unknown,4164530,25,True,True,True,True,8910,35216.33333,38.33333333,917.9166667,135.0716667,0.457907242,40838,485.0833333,6891.0,0.026563575
1082,CrcIUUJpyFv,GraphImage,theneighborhoodtalk,3897,810,1 person,text,No Object,No Object,No Object,No Object,9257271828,Entertainment website,1412228,1163,False,True,True,True,12620,142272.9167,422.0,6464.083333,64.7585,9.944750743,45889,556.75,6662.833333,0.01885739
1083,CrboXoqL8iC,GraphImage,entre.nous.official,7442,1671,pie,text,No Object,No Object,No Object,No Object,2257731159,Blogger,4353696,65,False,False,True,False,9137,189127.8333,359.5,14799.75,24.82741667,5.900084242,69621,1031.0,11796.41667,0.014545634
1084,Crbkj0Fr2mi,GraphImage,entre.nous.official,21530,3914,pie,text,No Object,No Object,No Object,No Object,2257731159,Blogger,4353696,65,False,False,True,False,9137,189127.8333,359.5,14799.75,24.82741667,5.900084242,69621,1031.0,11796.41667,0.014545634
1085,CrbkPb_LUWG,GraphImage,entre.nous.official,12129,2709,pie,text,No Object,No Object,No Object,No Object,2257731159,Blogger,4353696,65,False,False,True,False,9137,189127.8333,359.5,14799.75,24.82741667,5.900084242,69621,1031.0,11796.41667,0.014545634
1086,CrbkEIirRnW,GraphImage,entre.nous.official,24566,810,pie,text,No Object,No Object,No Object,No Object,2257731159,Blogger,4353696,65,False,False,True,False,9137,189127.8333,359.5,14799.75,24.82741667,5.900084242,69621,1031.0,11796.41667,0.014545634
1087,CrbhSmKrq6I,GraphImage,entre.nous.official,11080,848,pie,text,No Object,No Object,No Object,No Object,2257731159,Blogger,4353696,65,False,False,True,False,9137,189127.8333,359.5,14799.75,24.82741667,5.900084242,69621,1031.0,11796.41667,0.014545634
1088,Crbc4J0rw1D,GraphImage,entre.nous.official,3334,77,1 person,condiment,text,No Object,No Object,No Object,2257731159,Blogger,4353696,65,False,False,True,False,9137,189127.8333,359.5,14799.75,24.82741667,5.900084242,69621,1031.0,11796.41667,0.014545634
1089,CrbX5jxr2Mx,GraphImage,entre.nous.official,866,56,2 people,text,No Object,No Object,No Object,No Object,2257731159,Blogger,4353696,65,False,False,True,False,9137,189127.8333,359.5,14799.75,24.82741667,5.900084242,69621,1031.0,11796.41667,0.014545634
1090,CrbP4jWIWwW,GraphImage,entre.nous.official,13025,586,pie,text,No Object,No Object,No Object,No Object,2257731159,Blogger,4353696,65,False,False,True,False,9137,189127.8333,359.5,14799.75,24.82741667,5.900084242,69621,1031.0,11796.41667,0.014545634
1091,CrbOmPXIXmT,GraphImage,entre.nous.official,27786,1159,one or more people,pie,text,No Object,No Object,No Object,2257731159,Blogger,4353696,65,False,False,True,False,9137,189127.8333,359.5,14799.75,24.82741667,5.900084242,69621,1031.0,11796.41667,0.014545634
1092,CrbOAIeIj8s,GraphImage,entre.nous.official,13426,249,pie,text,No Object,No Object,No Object,No Object,2257731159,Blogger,4353696,65,False,False,True,False,9137,189127.8333,359.5,14799.75,24.82741667,5.900084242,69621,1031.0,11796.41667,0.014545634
1093,CrcKNtHJbRA,GraphImage,nocap,4836,50,1 person,text,No Object,No Object,No Object,No Object,9816762,Personal blog,2185793,516,False,True,True,False,1264,194814.75,72.83333333,21474.5,4.06075,0.449049023,3018,40.0,3191.833333,0.045516781
1094,CrcB_wdpbCZ,GraphSidecar,nocap,111,109,hat,text,No Object,No Object,No Object,No Object,9816762,Personal blog,2185793,516,False,True,True,False,1264,194814.75,72.83333333,21474.5,4.06075,0.449049023,3018,40.0,3191.833333,0.045516781
1095,Crbul_8ulS0,GraphImage,nocap,3998,34,1 person,text,No Object,No Object,No Object,No Object,9816762,Personal blog,2185793,516,False,True,True,False,1264,194814.75,72.83333333,21474.5,4.06075,0.449049023,3018,40.0,3191.833333,0.045516781
1096,Crbn2RdOiDz,GraphImage,nocap,1605,26,3 people,blower,minivan,truck,text,No Object,9816762,Personal blog,2185793,516,False,True,True,False,1264,194814.75,72.83333333,21474.5,4.06075,0.449049023,3018,40.0,3191.833333,0.045516781
1097,Crbhx4rvbX_,GraphImage,nocap,5036,36,1 person,bread,text,No Object,No Object,No Object,9816762,Personal blog,2185793,516,False,True,True,False,1264,194814.75,72.83333333,21474.5,4.06075,0.449049023,3018,40.0,3191.833333,0.045516781
1098,Crbar0ZPoZg,GraphImage,nocap,2993,23,1 person,tick,text,No Object,No Object,No Object,9816762,Personal blog,2185793,516,False,True,True,False,1264,194814.75,72.83333333,21474.5,4.06075,0.449049023,3018,40.0,3191.833333,0.045516781
1099,CrbNTBxOhgm,GraphImage,nocap,2935,22,1 person,text,No Object,No Object,No Object,No Object,9816762,Personal blog,2185793,516,False,True,True,False,1264,194814.75,72.83333333,21474.5,4.06075,0.449049023,3018,40.0,3191.833333,0.045516781
1100,CrbGqD6Od7V,GraphImage,nocap,5655,48,grasshopper,text,No Object,No Object,No Object,No Object,9816762,Personal blog,2185793,516,False,True,True,False,1264,194814.75,72.83333333,21474.5,4.06075,0.449049023,3018,40.0,3191.833333,0.045516781
1101,CrY5pJ2rMzD,GraphImage,lahamag,49,0,poster,text,No Object,No Object,No Object,No Object,214246291,Magazine,1014953,1408,False,False,True,True,13566,2783.166667,2.666666667,64.66666667,733.7569167,7.968308282,36011,8.0,339.75,0.779855984
1102,CrYeq3utMx5,GraphSidecar,lahamag,308,3,2 people,child,sweater,cardigan,No Object,No Object,214246291,Magazine,1014953,1408,False,False,True,True,13566,2783.166667,2.666666667,64.66666667,733.7569167,7.968308282,36011,8.0,339.75,0.779855984
1103,CrVGo1mAyI-,GraphSidecar,lahamag,312,9,1 person,makeup,hat,dress,No Object,No Object,214246291,Magazine,1014953,1408,False,False,True,True,13566,2783.166667,2.666666667,64.66666667,733.7569167,7.968308282,36011,8.0,339.75,0.779855984
1104,CrQZcFitGHG,GraphSidecar,lahamag,1673,12,3 people,dress,No Object,No Object,No Object,No Object,214246291,Magazine,1014953,1408,False,False,True,True,13566,2783.166667,2.666666667,64.66666667,733.7569167,7.968308282,36011,8.0,339.75,0.779855984
1105,CrOFTsrN9-T,GraphImage,lahamag,60,1,phone,screen,tablet,amplifier,No Object,No Object,214246291,Magazine,1014953,1408,False,False,True,True,13566,2783.166667,2.666666667,64.66666667,733.7569167,7.968308282,36011,8.0,339.75,0.779855984
1106,Cq6dI9ZNyey,GraphImage,lahamag,835,14,2 people,dress,No Object,No Object,No Object,No Object,214246291,Magazine,1014953,1408,False,False,True,True,13566,2783.166667,2.666666667,64.66666667,733.7569167,7.968308282,36011,8.0,339.75,0.779855984
1107,CrMb8n7p0r9,GraphImage,flamengo,63475,1063,3 people,text,No Object,No Object,No Object,No Object,228269326,Unknown,17074691,356,True,True,True,True,7987,474045.5,399.5,115021.0,45.43125,14.93592187,35307,2750.416667,136130.9167,-0.418589866
1108,CrcBj1gMcYs,GraphImage,flamengo,136166,1285,1 person,playing football,poster,text,No Object,No Object,228269326,Unknown,17074691,356,True,True,True,True,7987,474045.5,399.5,115021.0,45.43125,14.93592187,35307,2750.416667,136130.9167,-0.418589866
1109,CrbsZp0OWrz,GraphImage,flamengo,13635,57,1 person,playing basketball,text,No Object,No Object,No Object,228269326,Unknown,17074691,356,True,True,True,True,7987,474045.5,399.5,115021.0,45.43125,14.93592187,35307,2750.416667,136130.9167,-0.418589866
1110,CrbR3-nuiaf,GraphSidecar,flamengo,138440,1053,1 person,playing football,playing soccer,stadium,No Object,No Object,228269326,Unknown,17074691,356,True,True,True,True,7987,474045.5,399.5,115021.0,45.43125,14.93592187,35307,2750.416667,136130.9167,-0.418589866
1111,Cra9H_4MgIc,GraphImage,flamengo,34766,121,1 person,poster,No Object,No Object,No Object,No Object,228269326,Unknown,17074691,356,True,True,True,True,7987,474045.5,399.5,115021.0,45.43125,14.93592187,35307,2750.416667,136130.9167,-0.418589866
1112,CrawrdCuUl7,GraphImage,flamengo,19541,62,2 people,text,No Object,No Object,No Object,No Object,228269326,Unknown,17074691,356,True,True,True,True,7987,474045.5,399.5,115021.0,45.43125,14.93592187,35307,2750.416667,136130.9167,-0.418589866
1113,CrYoQqGrZro,GraphImage,flamengo,309604,20707,3 people,people playing football,people playing soccer,stadium,text,No Object,228269326,Unknown,17074691,356,True,True,True,True,7987,474045.5,399.5,115021.0,45.43125,14.93592187,35307,2750.416667,136130.9167,-0.418589866
1114,CrYgAc0ufKM,GraphImage,flamengo,270322,3504,2 people,people playing football,people playing soccer,stadium,No Object,No Object,228269326,Unknown,17074691,356,True,True,True,True,7987,474045.5,399.5,115021.0,45.43125,14.93592187,35307,2750.416667,136130.9167,-0.418589866
1115,CrYSvnmrfQN,GraphSidecar,flamengo,389760,3906,1 person,playing soccer,playing football,poster,No Object,No Object,228269326,Unknown,17074691,356,True,True,True,True,7987,474045.5,399.5,115021.0,45.43125,14.93592187,35307,2750.416667,136130.9167,-0.418589866
1116,CrbXUr0NAZ_,GraphSidecar,eye.on.palestine,7283,222,flag,the Western Wall,No Object,No Object,No Object,No Object,1379830319,Media/news company,3409894,168,False,True,True,False,15749,77475.25,106.75,11352.16667,1665.724667,3.277121279,36164,361.9166667,14812.91667,0.075263226
1117,CrbEXqxN-wR,GraphSidecar,eye.on.palestine,20405,411,3 people,car,crowd,text,No Object,No Object,1379830319,Media/news company,3409894,168,False,True,True,False,15749,77475.25,106.75,11352.16667,1665.724667,3.277121279,36164,361.9166667,14812.91667,0.075263226
1118,CrdMHo2JnbC,GraphImage,samuelsianto,5,0,1 person,text,No Object,No Object,No Object,No Object,1724977415,Unknown,48612,49,False,False,False,False,2652,245.75,2.666666667,50.75,2425.49725,1.727364335,56525,1.416666667,43.5,0.030183282
1119,CrdL8GAp6wZ,GraphImage,samuelsianto,6,1,1 person,poster,text,No Object,No Object,No Object,1724977415,Unknown,48612,49,False,False,False,False,2652,245.75,2.666666667,50.75,2425.49725,1.727364335,56525,1.416666667,43.5,0.030183282
1120,CrdL1Lrpp-b,GraphImage,samuelsianto,7,0,1 person,text,No Object,No Object,No Object,No Object,1724977415,Unknown,48612,49,False,False,False,False,2652,245.75,2.666666667,50.75,2425.49725,1.727364335,56525,1.416666667,43.5,0.030183282
1121,CrdLvxOJDQY,GraphImage,samuelsianto,9,0,1 person,text,No Object,No Object,No Object,No Object,1724977415,Unknown,48612,49,False,False,False,False,2652,245.75,2.666666667,50.75,2425.49725,1.727364335,56525,1.416666667,43.5,0.030183282
1122,CrdLa3UJ9O7,GraphImage,samuelsianto,9,0,1 person,text,No Object,No Object,No Object,No Object,1724977415,Unknown,48612,49,False,False,False,False,2652,245.75,2.666666667,50.75,2425.49725,1.727364335,56525,1.416666667,43.5,0.030183282
1123,CrdHQnMJQsb,GraphImage,samuelsianto,37,3,2 people,text,No Object,No Object,No Object,No Object,1724977415,Unknown,48612,49,False,False,False,False,2652,245.75,2.666666667,50.75,2425.49725,1.727364335,56525,1.416666667,43.5,0.030183282
1124,CrdDPx7Ijas,GraphImage,elchiringuitotv,5567,56,4 people,people playing soccer,people playing football,stadium,text,No Object,285538665,TV show,2206813,501,True,True,True,True,20562,97657.25,791.1666667,6994.166667,543.18925,7.755329447,44093,41.83333333,3369.166667,0.034729744
1125,CrdBkWxobVS,GraphImage,elchiringuitotv,6405,162,1 person,text,No Object,No Object,No Object,No Object,285538665,TV show,2206813,501,True,True,True,True,20562,97657.25,791.1666667,6994.166667,543.18925,7.755329447,44093,41.83333333,3369.166667,0.034729744
1126,CrdBedJIFNC,GraphImage,elchiringuitotv,2237,16,2 people,people playing basketball,ball,text,No Object,No Object,285538665,TV show,2206813,501,True,True,True,True,20562,97657.25,791.1666667,6994.166667,543.18925,7.755329447,44093,41.83333333,3369.166667,0.034729744
1127,CrdBY8Yo3Zv,GraphImage,elchiringuitotv,7372,14,1 person,playing basketball,ball,crowd,text,No Object,285538665,TV show,2206813,501,True,True,True,True,20562,97657.25,791.1666667,6994.166667,543.18925,7.755329447,44093,41.83333333,3369.166667,0.034729744
1128,Crc5owcNQ9_,GraphSidecar,elchiringuitotv,3716,27,5 people,people playing soccer,people playing football,magazine,newspaper,poster,285538665,TV show,2206813,501,True,True,True,True,20562,97657.25,791.1666667,6994.166667,543.18925,7.755329447,44093,41.83333333,3369.166667,0.034729744
1129,CrdCUZmoDH9,GraphSidecar,sayidatynet,94,6,1 person,headscarf,scarf,turban,No Object,No Object,208056689,Magazine,4487028,4,True,True,True,True,9911,15500.66667,6.916666667,324.0833333,898.5649167,22.96827869,33499,8.916666667,659.0,-0.127304069
1130,CrbgLf5IFi_,GraphSidecar,sayidatynet,305,2,1 person,makeup,carpet,text,No Object,No Object,208056689,Magazine,4487028,4,True,True,True,True,9911,15500.66667,6.916666667,324.0833333,898.5649167,22.96827869,33499,8.916666667,659.0,-0.127304069
1131,CracHrnokOk,GraphSidecar,sayidatynet,127,4,furniture,living room,indoors,No Object,No Object,No Object,208056689,Magazine,4487028,4,True,True,True,True,9911,15500.66667,6.916666667,324.0833333,898.5649167,22.96827869,33499,8.916666667,659.0,-0.127304069
1132,CrY45wsIccg,GraphSidecar,sayidatynet,3789,39,1 person,makeup,text,No Object,No Object,No Object,208056689,Magazine,4487028,4,True,True,True,True,9911,15500.66667,6.916666667,324.0833333,898.5649167,22.96827869,33499,8.916666667,659.0,-0.127304069
1133,CrYIoU_o_qy,GraphSidecar,sayidatynet,323,4,1 person,playing tennis,racket,text,No Object,No Object,208056689,Magazine,4487028,4,True,True,True,True,9911,15500.66667,6.916666667,324.0833333,898.5649167,22.96827869,33499,8.916666667,659.0,-0.127304069
1134,CrX0Q5QoSoo,GraphSidecar,sayidatynet,1328,12,2 people,child,No Object,No Object,No Object,No Object,208056689,Magazine,4487028,4,True,True,True,True,9911,15500.66667,6.916666667,324.0833333,898.5649167,22.96827869,33499,8.916666667,659.0,-0.127304069
1135,CrWV352Ie6K,GraphSidecar,sayidatynet,276,4,1 person,turban,headscarf,head covering,shawl,No Object,208056689,Magazine,4487028,4,True,True,True,True,9911,15500.66667,6.916666667,324.0833333,898.5649167,22.96827869,33499,8.916666667,659.0,-0.127304069
1136,CrbAEMvurse,GraphImage,deals_with_angel,100,1,purse,text,No Object,No Object,No Object,No Object,3243065952,Blogger,207985,85,False,False,True,False,80,17938.25,24.91666667,718.1666667,11.50241667,28.2564995,38131,1.166666667,227.8333333,-0.02857424
1137,CrOWJTBuCSb,GraphImage,deals_with_angel,242,3,1 person,purse,text,No Object,No Object,No Object,3243065952,Blogger,207985,85,False,False,True,False,80,17938.25,24.91666667,718.1666667,11.50241667,28.2564995,38131,1.166666667,227.8333333,-0.02857424
1138,CrOP_-BufyF,GraphImage,deals_with_angel,484,1,purse,wristlet,wallet,No Object,No Object,No Object,3243065952,Blogger,207985,85,False,False,True,False,80,17938.25,24.91666667,718.1666667,11.50241667,28.2564995,38131,1.166666667,227.8333333,-0.02857424
1139,CrcKP-EunfQ,GraphSidecar,deals_with_angel,232,1,fragrance,perfume,No Object,No Object,No Object,No Object,3243065952,Blogger,207985,85,False,False,True,False,80,17938.25,24.91666667,718.1666667,11.50241667,28.2564995,38131,1.166666667,227.8333333,-0.02857424
1140,CrcHOWCOSr8,GraphSidecar,deals_with_angel,177,1,No Object,No Object,No Object,No Object,No Object,No Object,3243065952,Blogger,207985,85,False,False,True,False,80,17938.25,24.91666667,718.1666667,11.50241667,28.2564995,38131,1.166666667,227.8333333,-0.02857424
1141,CrcDXCLOIu0,GraphImage,deals_with_angel,200,1,No Object,No Object,No Object,No Object,No Object,No Object,3243065952,Blogger,207985,85,False,False,True,False,80,17938.25,24.91666667,718.1666667,11.50241667,28.2564995,38131,1.166666667,227.8333333,-0.02857424
1142,CrcBa3rOO3g,GraphImage,deals_with_angel,250,1,chair,ottoman,text,No Object,No Object,No Object,3243065952,Blogger,207985,85,False,False,True,False,80,17938.25,24.91666667,718.1666667,11.50241667,28.2564995,38131,1.166666667,227.8333333,-0.02857424
1143,Crb2q8euCvW,GraphImage,deals_with_angel,180,1,2 people,purse,No Object,No Object,No Object,No Object,3243065952,Blogger,207985,85,False,False,True,False,80,17938.25,24.91666667,718.1666667,11.50241667,28.2564995,38131,1.166666667,227.8333333,-0.02857424
1144,Crb1hIIOueg,GraphSidecar,deals_with_angel,208,1,fragrance,perfume,text,No Object,No Object,No Object,3243065952,Blogger,207985,85,False,False,True,False,80,17938.25,24.91666667,718.1666667,11.50241667,28.2564995,38131,1.166666667,227.8333333,-0.02857424
1145,Crbz3SXORiY,GraphImage,deals_with_angel,209,1,purse,pouch,wristlet,No Object,No Object,No Object,3243065952,Blogger,207985,85,False,False,True,False,80,17938.25,24.91666667,718.1666667,11.50241667,28.2564995,38131,1.166666667,227.8333333,-0.02857424
